Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,risco
SANTO ANTÔNIO DO DESCOBERTO,2026-06-21,0.0,4,6,6,1,0.002381996653686,-16.02598615253068,-48.28800335138823,2.3076923076923075,0.5103759293269244,MÉDIO
DOVERLÂNDIA,2026-06-21,0.8,0,6,6,1,0.0061203875580916,-16.786897298262215,-52.47629182084975,6.219512195121951,0.4962585585940487,MÉDIO
MONTIVIDIU DO NORTE,2026-06-21,0.0,4,6,6,1,0.0055422401991839,-13.157797966650936,-48.70583895092373,7.462962962962963,0.4950066412960596,MÉDIO
MARA ROSA,2026-06-21,0.0,4,6,6,1,0.0037022105460575,-13.999770100704,-49.390664925569126,2.625,0.49321408838048636,MÉDIO
GOIANÉSIA,2026-06-21,0.0,4,6,6,1,0.0033721570729647,-15.235935983775684,-49.19339896780853,2.430379746835443,0.48068552225511674,MÉDIO
ÁGUAS LINDAS DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0010477536427713,-15.740323677414423,-48.27077651213715,1.6349206349206349,0.47785871159456506,MÉDIO
CAMPINORTE,2026-06-21,0.0,5,6,6,1,0.0043180150126335,-14.019192669554034,-48.931304030265736,2.239130434782609,0.4701631842808084,MÉDIO
BOM JARDIM DE GOIÁS,2026-06-21,0.1,0,6,6,1,0.006982809161162,-16.169600227866493,-52.08811808319062,3.295238095238095,0.46468890123390716,MÉDIO
CALDAS NOVAS,2026-06-21,0.1,0,6,6,1,0.0032953661083077,-17.728174181219167,-48.609976896734885,3.2033898305084745,0.4598563412991312,MÉDIO
CABECEIRAS,2026-06-21,0.0,4,6,6,1,0.0021161817760273,-15.753711869204832,-46.99550025639795,4.791666666666667,0.4539533695772059,MÉDIO
BONÓPOLIS,2026-06-21,0.0,3,6,6,1,0.0027253408706618,-13.56457655433514,-49.78488929257367,3.725,0.4497394186029756,MÉDIO
IACIARA,2026-06-21,0.0,4,6,6,1,0.0029911557483205,-14.108153980696324,-46.79592329445353,7.594202898550725,0.4488819553104594,MÉDIO
NOVA GLÓRIA,2026-06-21,0.0,5,6,6,1,0.0023332639261152,-15.080904022970325,-49.5127373729181,2.68,0.44725536269887695,MÉDIO
SÃO LUIZ DO NORTE,2026-06-21,0.0,5,6,6,1,0.0024484503731007,-14.905980936295272,-49.283790673643686,3.3375,0.4448520633146602,MÉDIO
AMARALINA,2026-06-21,0.0,5,6,6,1,0.0035235238782981,-13.848529827205882,-49.56903226128027,2.5098039215686274,0.4426321524247474,MÉDIO
MUNDO NOVO,2026-06-21,0.0,5,6,6,1,0.0027504456091074,-13.777534650060309,-50.25180240334917,2.9692307692307693,0.44184731292456886,MÉDIO
ITAPACI,2026-06-21,0.0,4,6,6,1,0.0027290327439626,-14.955491253186096,-49.62493326485581,2.6666666666666665,0.4404642062058578,MÉDIO
ALEXÂNIA,2026-06-21,0.0,5,6,6,1,0.0011895215775226,-16.07491682926853,-48.49287370127031,1.9056603773584904,0.4400405045508968,MÉDIO
CORUMBÁ DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0013837141131455,-15.898613517797502,-48.71659334472278,2.606060606060606,0.4391799517144204,MÉDIO
MONTES CLAROS DE GOIÁS,2026-06-21,0.1,0,6,6,1,0.0036261579560608,-15.873326931416043,-51.59664771775818,4.019230769230769,0.43274572157156443,MÉDIO
VALPARAÍSO DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0004061060630896,-16.08965315501241,-47.98624179015667,2.023809523809524,0.42828411131136973,MÉDIO
MUTUNÓPOLIS,2026-06-21,0.0,3,6,6,1,0.0021346411425314,-13.711606278817616,-49.31418113591433,5.033898305084746,0.42483255637530853,MÉDIO
ITAPURANGA,2026-06-21,0.0,4,6,6,1,0.0018466750250678,-15.577224810549591,-49.933817512866845,2.2222222222222223,0.424715805901162,MÉDIO
SANTA RITA DO NOVO DESTINO,2026-06-21,0.0,4,6,6,1,0.0025961253051333,-14.819117187607606,-49.03969360530454,4.5588235294117645,0.42402807414527816,MÉDIO
BELA VISTA DE GOIÁS,2026-06-21,0.0,7,6,6,1,0.002201094861946,-16.95106540676648,-48.933601465935,1.6,0.41734201491803197,MÉDIO
NOVO PLANALTO,2026-06-21,0.0,6,6,6,1,0.0015786450234286,-13.224864863175409,-49.711211164352655,4.092307692307692,0.41594682763194374,MÉDIO
ITARUMÃ,2026-06-21,0.2,0,6,6,1,0.0046421614884451,-18.86462245523424,-51.33580667861621,4.627118644067797,0.41591898647389863,MÉDIO
SANTA HELENA DE GOIÁS,2026-06-21,0.4,0,6,6,1,0.0065552902329276,-17.809635495091406,-50.550434417318826,5.549295774647887,0.41233905653935526,MÉDIO
CIDADE OCIDENTAL,2026-06-21,0.0,5,6,6,1,0.0009805615486965,-16.103552382328953,-47.86022791897977,1.9230769230769231,0.4102033365312359,MÉDIO
TERESINA DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0045387890360223,-13.661127323864664,-47.23879651180497,3.9615384615384617,0.40937694528765317,MÉDIO
CORUMBAÍBA,2026-06-21,0.0,5,6,6,1,0.0016332847482806,-18.048104715395148,-48.4749049622824,2.3191489361702127,0.4066204836332992,MÉDIO
PIRANHAS,2026-06-21,0.7,0,6,6,1,0.0030155221121059,-16.447787530113146,-51.854078169184085,3.371794871794872,0.40279637452509987,MÉDIO
SANTA TEREZINHA DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0023960257722291,-14.32429478078316,-49.65930833489798,4.050847457627119,0.40072598672375104,MÉDIO
SANTA ISABEL,2026-06-21,0.0,4,6,6,1,0.0024432817504795,-15.200546008094864,-49.40043024932847,6.6415094339622645,0.3989598324189107,BAIXO
PIRACANJUBA,2026-06-21,0.1,0,6,6,1,0.0031550749228767,-17.359788624438703,-49.008963459189445,2.4878048780487805,0.39507795400185053,BAIXO
GUARANI DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0039702405476967,-13.896234842419478,-46.35992556272503,3.25,0.39340894015086775,BAIXO
GOIATUBA,2026-06-21,0.2,0,6,6,1,0.0047403653182468,-17.991078799174332,-49.72506729400575,2.75,0.39062993115086314,BAIXO
NOVO GAMA,2026-06-21,0.0,5,6,6,1,0.0008040900049175,-16.10973108267564,-48.07263803458282,1.9787234042553192,0.38994665280525265,BAIXO
MORRINHOS,2026-06-21,0.3,0,6,6,1,0.0046879407173752,-17.747080471125827,-49.18201398317284,2.7681159420289854,0.38958889387824197,BAIXO
ANICUNS,2026-06-21,0.3,0,6,6,1,0.0028693239293936,-16.386618352812665,-49.96569453715062,2.6095238095238096,0.3877890752493038,BAIXO
EDÉIA,2026-06-21,0.1,0,6,6,1,0.0040093744046854,-17.509361464280108,-50.00172531667008,2.9791666666666665,0.3836834539197634,BAIXO
SANTA TEREZA DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0022261996003916,-13.615351655700474,-48.99769110324295,3.5405405405405403,0.37722328963830404,BAIXO
ACREÚNA,2026-06-21,0.3,0,6,6,1,0.0050453140528942,-17.48826970830257,-50.32369400069289,3.42,0.374206177159652,BAIXO
ITABERAÍ,2026-06-21,0.3,0,6,6,1,0.0036438789479047,-16.076051965486666,-49.86875528845477,3.0,0.37305322547059344,BAIXO
BOM JESUS DE GOIÁS,2026-06-21,0.2,0,6,6,1,0.0043556721203019,-18.192311694542585,-49.92073113922121,2.872727272727273,0.361845152802348,BAIXO
BALIZA,2026-06-21,0.7,0,6,6,1,0.0094534107740676,-16.335498056525363,-52.47044379945877,2.369565217391304,0.3615954652362758,BAIXO
CAMPOS BELOS,2026-06-21,0.0,4,6,6,1,0.0053953036418114,-12.986995843211018,-46.42094914457776,2.765957446808511,0.35771471167120894,BAIXO
URUTAÍ,2026-06-21,0.0,6,6,6,1,0.001073596755877,-17.44233047699522,-48.19865040570893,2.357142857142857,0.34913150812310095,BAIXO
TROMBAS,2026-06-21,0.0,4,6,6,1,0.0034592852828639,-13.45565441683509,-48.69444724203579,1.818181818181818,0.34348113502407324,BAIXO
APORÉ,2026-06-21,0.3,0,6,6,1,0.0023280953034941,-18.7073526543005,-52.08304620766298,4.466666666666667,0.3401494732038608,BAIXO
CEZARINA,2026-06-21,0.6,0,6,6,1,0.0010817188771388,-17.034689299189036,-49.7756844762151,1.1111111111111112,0.33717393255341843,BAIXO
FAINA,2026-06-21,0.0,4,6,6,1,0.0040012522834236,-15.450502453569465,-50.35323063719383,2.484848484848485,0.33696501347779995,BAIXO
FORMOSO,2026-06-21,0.0,4,6,6,1,0.0027740735982326,-13.7157591183698,-48.828383563721786,1.8333333333333333,0.3333538852082431,BAIXO
DIVINÓPOLIS DE GOIÁS,2026-06-21,0.0,3,6,6,1,0.001997303455741,-13.286303429360114,-46.52383420100133,3.909090909090909,0.32747354107646653,BAIXO
PORTEIRÃO,2026-06-21,0.2,0,6,6,1,0.002961620761914,-17.91222565304729,-50.164965023771295,3.433333333333333,0.32567052295281496,BAIXO
RUBIATABA,2026-06-21,0.0,4,6,6,1,0.0012448996770349,-15.197347826385103,-49.85541149603293,2.3846153846153846,0.3252277995018351,BAIXO
MOZARLÂNDIA,2026-06-21,0.0,4,6,6,1,0.0020120709489443,-14.81638418252236,-50.609316979892746,2.8541666666666665,0.32341366642463837,BAIXO
RIALMA,2026-06-21,0.0,4,6,6,1,0.0012478531756755,-15.319958184167618,-49.53010326892392,1.5483870967741935,0.32279549893718096,BAIXO
MAMBAÍ,2026-06-21,0.0,4,6,6,1,0.005212186726091,-14.387997990140692,-46.051088000383096,5.1923076923076925,0.32246924035386987,BAIXO
TURVELÂNDIA,2026-06-21,0.1,0,6,6,1,0.0033884013154882,-17.8061094010701,-50.31150433875028,2.41025641025641,0.32141490884309726,BAIXO
MATRINCHÃ,2026-06-21,0.0,5,6,6,1,0.0013534407520788,-15.332925918372275,-50.75330754036656,3.5454545454545454,0.3178390327438402,BAIXO
PALMEIRAS DE GOIÁS,2026-06-21,1.1,0,6,6,1,0.0026522417793057,-16.814514481269185,-49.9450199537401,2.2916666666666665,0.31730344155072665,BAIXO
HIDROLÂNDIA,2026-06-21,0.2,0,6,6,1,0.001757331691188,-17.00595303936355,-49.2631795818899,2.1594202898550723,0.3171370695930239,BAIXO
QUIRINÓPOLIS,2026-06-21,0.6,0,6,6,1,0.0039104322002235,-18.344498864270253,-50.57761418506451,3.3095238095238093,0.31691089117556404,BAIXO
LEOPOLDO DE BULHÕES,2026-06-21,0.0,5,6,6,1,0.0009037705840395,-16.556636131106096,-48.89337232999825,1.9428571428571428,0.3145792281982711,BAIXO
UIRAPURU,2026-06-21,0.0,5,6,6,1,0.0023568919152404,-14.1658704952681,-49.9660646641288,1.8823529411764703,0.3119171829059689,BAIXO
MOSSÂMEDES,2026-06-21,0.0,7,6,6,1,0.002096984034863,-16.138102134284225,-50.1950255261411,1.875,0.30869064304066196,BAIXO
URUANA,2026-06-21,0.0,4,6,6,1,0.0009901604192786,-15.537768557761284,-49.65225244233562,2.5294117647058822,0.30019448124179027,BAIXO
HIDROLINA,2026-06-21,0.0,4,6,6,1,0.0009628405568526,-14.78351237067298,-49.29993852784245,2.740740740740741,0.2999973749662115,BAIXO
NOVA IGUAÇU DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0017403490740043,-14.335840325249317,-49.31212409374217,2.3043478260869565,0.2998886536370169,BAIXO
GOIANÁPOLIS,2026-06-21,0.0,5,6,6,1,0.0013534407520788,-16.52798048733482,-49.09369703759325,1.7692307692307692,0.29881688562395997,BAIXO
SIMOLÂNDIA,2026-06-21,0.0,3,6,6,1,0.0011799227069405,-14.434586326028946,-46.58882654789143,2.5789473684210527,0.29369805177255326,BAIXO
PIRES DO RIO,2026-06-21,0.1,0,6,6,1,0.0018075411680791,-17.230327492515848,-48.40629032850881,3.636363636363636,0.28714639454305535,BAIXO
ORIZONA,2026-06-21,1.3,0,6,6,1,0.0020201930702061,-17.02708940860277,-48.16569268300261,2.0625,0.2871056108792278,BAIXO
PETROLINA DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0007716015198704,-16.11674724559263,-49.318512368591655,3.56,0.28688781471026065,BAIXO
SANTA FÉ DE GOIÁS,2026-06-21,0.3,0,6,6,1,0.0017765294323523,-15.695835336846852,-51.16880663261477,4.266666666666667,0.2774997588510569,BAIXO
SÃO FRANCISCO DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.000774555018511,-15.930856959393246,-49.25922517675899,2.2580645161290325,0.27732473522817347,BAIXO
GAMELEIRA DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0005648566150247,-16.393084698423134,-48.71174726623623,2.0303030303030303,0.2763881666656821,BAIXO
GUARINOS,2026-06-21,0.0,4,6,6,1,0.0012316089331519,-14.677563689499642,-49.737239130745,2.75,0.27289170553901243,BAIXO
CAÇU,2026-06-21,0.3,0,6,6,1,0.0017366572007035,-18.69115169498673,-51.169522816602274,4.6,0.2724487601547583,BAIXO
ALTO HORIZONTE,2026-06-21,0.0,4,6,6,1,0.0009111543306412,-14.162393972965113,-49.45279801107309,2.4705882352941178,0.2718502950469011,BAIXO
CAMPOS VERDES,2026-06-21,0.0,4,6,6,1,0.0009022938347192,-14.200869051269477,-49.67078102066461,3.28,0.2714921307891424,BAIXO
INDIARA,2026-06-21,0.4,0,6,6,1,0.0023591070392209,-17.22357364537349,-49.96111627583188,2.575,0.26696837409900354,BAIXO
PILAR DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0022653334573802,-14.563053642806697,-49.51029317946296,1.4210526315789471,0.26443031854190424,BAIXO
TRINDADE,2026-06-21,0.3,0,6,6,1,0.0016598662360465,-16.650075769653657,-49.51836291274552,1.6708860759493671,0.2634412532864526,BAIXO
MAURILÂNDIA,2026-06-21,0.1,0,6,6,1,0.0023303104274746,-18.03750092993941,-50.36063856125698,4.36,0.25696672302431717,BAIXO
FAZENDA NOVA,2026-06-21,0.3,0,6,6,1,0.0038077981224609,-16.080235263157753,-50.93137671149489,2.647058823529412,0.2542875014328769,BAIXO
ITAJÁ,2026-06-21,0.4,0,6,6,1,0.0019995185797215,-19.086946202574843,-51.34562507108249,2.5384615384615383,0.25415116671397525,BAIXO
NERÓPOLIS,2026-06-21,0.0,7,6,6,1,0.0010041895378217,-16.425056587028248,-49.17034091583095,1.8571428571428568,0.24850246705227486,BAIXO
ITAPIRAPUÃ,2026-06-21,0.2,0,6,6,1,0.0013726384932431,-15.75718984044679,-50.7465760866374,2.4242424242424243,0.24739191062126376,BAIXO
VICENTINÓPOLIS,2026-06-21,0.1,0,6,6,1,0.0018865472567166,-17.717102371829977,-49.92046965643163,4.85,0.24669474218622234,BAIXO
ESTRELA DO NORTE,2026-06-21,0.0,4,6,6,1,0.0006290952104589,-13.815008598965576,-49.04348551590312,3.269230769230769,0.24541772943070164,BAIXO
TEREZÓPOLIS DE GOIÁS,2026-06-21,0.0,7,6,6,1,0.0007612642746281,-16.451781768427683,-49.07980840150495,2.125,0.2428304929668382,BAIXO
OUVIDOR,2026-06-21,0.0,5,6,6,1,0.0006859500592914,-18.22269684670895,-47.73785347238525,1.36,0.23987371001149146,BAIXO
SANTA CRUZ DE GOIÁS,2026-06-21,0.3,0,6,6,1,0.0013851908624659,-17.372324572144244,-48.58985156059331,2.351351351351352,0.23824729162487374,BAIXO
BRITÂNIA,2026-06-21,0.2,0,6,6,1,0.0024949679766909,-15.098256086081884,-51.20240394542521,1.631578947368421,0.23603876908213708,BAIXO
CARMO DO RIO VERDE,2026-06-21,0.0,4,6,6,1,0.0007354211615224,-15.426910428711976,-49.742093983937615,2.5217391304347827,0.2321998339574044,BAIXO
PEROLÂNDIA,2026-06-21,0.3,0,6,6,1,0.0024462352491202,-17.53130275403183,-52.205615580294655,2.4074074074074074,0.2302891706501579,BAIXO
GUAPÓ,2026-06-21,0.2,0,6,6,1,0.0013896211104268,-16.923914459668058,-49.58948320140861,2.5,0.22784254506562807,BAIXO
INHUMAS,2026-06-21,0.2,0,6,6,1,0.0011282364807291,-16.318242778189063,-49.50186836687853,1.9130434782608696,0.22607202727223583,BAIXO
IPIRANGA DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0008085202528785,-15.155239440421736,-49.6667347648474,1.8928571428571428,0.2254985808892102,BAIXO
CACHOEIRA ALTA,2026-06-21,0.2,0,6,6,1,0.0012825567847032,-18.461936889018936,-50.98679602687277,3.4827586206896552,0.2228617941421887,BAIXO
MONTIVIDIU,2026-06-21,0.5,0,6,6,1,0.0017492095699262,-17.302834146829042,-51.19610715003383,1.625,0.22212735523122712,BAIXO
SANTA RITA DO ARAGUAIA,2026-06-21,0.8,0,6,6,1,0.0016871860984725,-17.30441364463477,-53.10068255768836,2.236842105263158,0.22133900224977415,BAIXO
JANDAIA,2026-06-21,0.2,0,6,6,1,0.0011570330924755,-17.140823818775164,-50.18439081477384,3.55,0.22038484192256946,BAIXO
GOIANDIRA,2026-06-21,0.0,7,6,6,1,0.0006940721805532,-18.109377022796597,-48.1276924891904,1.5555555555555556,0.218762187428274,BAIXO
SANTO ANTÔNIO DA BARRA,2026-06-21,0.4,0,6,6,1,0.0012611439195585,-17.55961474151254,-50.63551540775774,3.2962962962962963,0.21592178378471258,BAIXO
ARAGARÇAS,2026-06-21,0.0,1,6,6,1,0.0016207323790579,-15.9954744133776,-52.195114826594455,1.809523809523809,0.21568090603151507,BAIXO
IPORÁ,2026-06-21,0.9,0,6,6,1,0.0012958475285861,-16.39958999360689,-51.174760035598624,1.6444444444444444,0.21443308157407137,BAIXO
PALESTINA DE GOIÁS,2026-06-21,1.4,0,6,6,1,0.0016318079989603,-16.713753711842983,-51.42754199497641,2.933333333333333,0.21307997475008433,BAIXO
CHAPADÃO DO CÉU,2026-06-21,0.5,0,6,6,1,0.0062939056032299,-18.41837474627293,-52.650980123044505,15.272727272727272,0.21293464611464114,BAIXO
IVOLÂNDIA,2026-06-21,1.3,0,6,6,1,0.0014804411936269,-16.679987246814406,-50.98325370232422,3.4878048780487805,0.21173386470640482,BAIXO
PANAMÁ,2026-06-21,0.3,0,6,6,1,0.0011511260951942,-18.199317807602675,-49.40058551258638,2.875,0.20885128296982458,BAIXO
VIANÓPOLIS,2026-06-21,0.2,0,6,6,1,0.0007620026492882,-16.848283967930477,-48.46851922795139,2.1052631578947367,0.20493415036755763,BAIXO
JAUPACI,2026-06-21,0.2,0,6,6,1,0.0010263407776266,-16.20973022325548,-51.05550430467066,4.142857142857143,0.20262039197733694,BAIXO
PONTALINA,2026-06-21,0.1,0,6,6,1,0.0014390922126578,-17.54112629308756,-49.56409835329973,1.3846153846153846,0.19994531085100498,BAIXO
ARENÓPOLIS,2026-06-21,0.9,0,6,6,1,0.0016960465943945,-16.361902054815086,-51.55715988814804,2.2413793103448274,0.19965732990308654,BAIXO
DIORAMA,2026-06-21,0.7,0,6,6,1,0.0011001782436429,-16.22661972062711,-51.389931230721885,4.384615384615385,0.19588119684465968,BAIXO
CASTELÂNDIA,2026-06-21,0.3,0,6,6,1,0.0014516445818805,-18.147960130853747,-50.30679359237395,2.7222222222222223,0.1956197246441051,BAIXO
DAVINÓPOLIS,2026-06-21,0.0,5,6,6,1,0.0007597875253077,-18.113605118464037,-47.53297332981958,2.357142857142857,0.1934735615368703,BAIXO
PORTELÂNDIA,2026-06-21,0.6,0,6,6,1,0.001209457693347,-17.363742774222114,-52.70044038012558,2.230769230769231,0.19274236272133743,BAIXO
MAIRIPOTABA,2026-06-21,0.2,0,6,6,1,0.0006999791778345,-17.295161367113327,-49.44670063542476,3.347826086956522,0.18938355542831561,BAIXO
AURILÂNDIA,2026-06-21,0.4,0,6,6,1,0.00081516562482,-16.694217641941965,-50.54701395836094,3.333333333333333,0.1839111394857802,BAIXO
CERES,2026-06-21,0.0,5,6,6,1,0.0003994606911482,-15.280732075215544,-49.628100932957885,2.357142857142857,0.18267797170614195,BAIXO
CACHOEIRA DOURADA,2026-06-21,0.1,0,6,6,1,0.0009392125677274,-18.46651639403071,-49.55177475564167,2.5,0.16871534369027666,BAIXO
INACIOLÂNDIA,2026-06-21,0.0,1,6,6,1,0.0013017545258674,-18.422363375480977,-49.93462547993578,7.142857142857143,0.16750960666096795,BAIXO
HEITORAÍ,2026-06-21,0.0,4,6,6,1,0.0004681295345433,-15.737018243255712,-49.79072401383959,1.8,0.164996588734422,BAIXO
CRISTIANÓPOLIS,2026-06-21,0.0,6,6,6,1,0.0005449204992003,-17.206932724384384,-48.69296888350953,1.4615384615384617,0.16463021937670075,BAIXO
ITAUÇU,2026-06-21,0.0,5,6,6,1,0.0005353216286182,-16.19395275886309,-49.59347382261099,1.8,0.16150175558118324,BAIXO
GOIANIRA,2026-06-21,0.3,0,6,6,1,0.0006224498385174,-16.508575399186565,-49.41469315151372,1.4594594594594594,0.161117883731999,BAIXO
APARECIDA DO RIO DOCE,2026-06-21,1.0,0,6,6,1,0.0009613638075323,-18.2275046528764,-51.298408339959074,1.3571428571428572,0.15908235542371663,BAIXO
PROFESSOR JAMIL,2026-06-21,0.5,0,6,6,1,0.0010381547721892,-17.327766046172016,-49.24779400353557,2.333333333333333,0.15513940969154214,BAIXO
SÃO MIGUEL DO PASSA QUATRO,2026-06-21,0.0,5,6,6,1,0.0004127514350311,-17.005010859807335,-48.6779096365864,1.181818181818182,0.1540757031849054,BAIXO
CACHOEIRA DE GOIÁS,2026-06-21,0.4,0,6,6,1,0.0008033516302574,-16.743051878299504,-50.687902715799886,1.9047619047619049,0.15041802655572106,BAIXO
CUMARI,2026-06-21,0.0,5,6,6,1,0.0004880656503677,-18.301979326576244,-48.12847505289865,1.2941176470588236,0.14764751904422935,BAIXO
VARJÃO,2026-06-21,0.6,0,6,6,1,0.0008159039994801,-17.057239672517852,-49.63849902778105,1.9166666666666667,0.14588316606855106,BAIXO
BURITINÓPOLIS,2026-06-21,0.0,5,6,6,1,0.0005914381027906,-14.42314966215634,-46.33303829144667,1.6,0.1437891481285098,BAIXO
TRÊS RANCHOS,2026-06-21,0.0,5,6,6,1,0.0001469365573724,-18.316873966288444,-47.74838358478794,2.3125,0.14360697763845295,BAIXO
BONFINÓPOLIS,2026-06-21,0.0,5,6,6,1,0.0004171816829921,-16.593720196431793,-49.00153550440518,1.375,0.1368855986580303,BAIXO
DAMIANÓPOLIS,2026-06-21,0.0,4,6,6,1,0.0008934333387973,-14.591784557452115,-46.16138493743546,1.1428571428571428,0.1364136085300971,BAIXO
EDEALINA,2026-06-21,0.4,0,6,6,1,0.0006482929516231,-17.41358594607326,-49.76627082483966,1.75,0.1293526055193876,BAIXO
SÃO LUÍS DE MONTES BELOS,2026-06-21,0.5,0,6,6,1,0.0005833159815288,-16.469151982594024,-50.3923408472066,2.25,0.12681168172207963,BAIXO
CAMPO LIMPO DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0002665532523188,-16.299018349281013,-49.110030575894335,1.5625,0.12560236929965207,BAIXO
NOVA VENEZA,2026-06-21,0.0,5,6,6,1,0.0002525241337757,-16.37386734685885,-49.29800513158261,1.6,0.1212488940401594,BAIXO
MOIPORÁ,2026-06-21,0.4,0,6,6,1,0.0005818392322084,-16.48291057823502,-50.79468243580173,2.4615384615384617,0.11561874313329781,BAIXO
TURVÂNIA,2026-06-21,0.4,0,6,6,1,0.0005109552648328,-16.5749332857626,-50.13386843949185,2.9166666666666665,0.11528354632721403,BAIXO
RIO QUENTE,2026-06-21,0.2,0,6,6,1,0.0006002985987125,-17.794891918495523,-48.787827332868765,1.8571428571428568,0.1130699565293147,BAIXO
CATURAÍ,2026-06-21,0.2,0,6,6,1,0.0004157049336718,-16.46434919145576,-49.55619428460128,2.125,0.1118334143800497,BAIXO
ABADIA DE GOIÁS,2026-06-21,0.6,0,6,6,1,0.0004105363110506,-16.78893560640398,-49.43279950787229,1.7179487179487178,0.11002790256605027,BAIXO
CROMÍNIA,2026-06-21,0.6,0,6,6,1,0.0004969261462897,-17.253757641416556,-49.343018999846976,1.933333333333333,0.10920835141443018,BAIXO
AMORINÓPOLIS,2026-06-21,1.0,0,6,6,1,0.0004725597825043,-16.66506804069733,-51.10984947764403,2.1875,0.10851028169897685,BAIXO
MORRO AGUDO DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0002894428667839,-15.304498898497632,-49.98811127634744,2.6666666666666665,0.10694971660268611,BAIXO
ITAGUARU,2026-06-21,0.0,5,6,6,1,0.000186070414361,-15.78281026598368,-49.60758994825582,5.555555555555555,0.10677849550090114,BAIXO
NOVA AMÉRICA,2026-06-21,0.0,4,6,6,1,0.0003160243545497,-15.06192828329916,-49.9617065714417,2.5,0.10303456237235158,BAIXO
ARAGOIÂNIA,2026-06-21,0.1,0,6,6,1,0.0003322685970733,-16.91901903566752,-49.41650422930775,1.4666666666666666,0.09905116885941559,BAIXO
CALDAZINHA,2026-06-21,0.0,6,6,6,1,0.00022668102067,-16.743499656574723,-48.98542839082745,1.25,0.09854117221548944,BAIXO
ITAGUARI,2026-06-21,0.0,4,6,6,1,0.0002813207455221,-15.958521857049124,-49.62738930061074,1.3333333333333333,0.09778902038636339,BAIXO
OURO VERDE DE GOIÁS,2026-06-21,0.0,5,6,6,1,0.0001971460342635,-16.27053798049984,-49.21511768318319,1.4,0.09658470318084661,BAIXO
MARZAGÃO,2026-06-21,0.3,0,6,6,1,0.0003824780739644,-17.955558865377707,-48.675183437794566,2.111111111111111,0.09382962479073052,BAIXO
SÃO PATRÍCIO,2026-06-21,0.0,4,6,6,1,0.0001831169157204,-15.354159533666005,-49.800363421788425,4.5,0.09314607142336358,BAIXO
AVELINÓPOLIS,2026-06-21,1.0,0,6,6,1,0.0003972455671677,-16.51911947366258,-49.76146747111399,2.125,0.09017805337981755,BAIXO
BURITI ALEGRE,2026-06-21,0.1,0,6,6,1,0.0005065250168718,-18.058745550168023,-49.05309547296925,1.1666666666666667,0.08790698523060575,BAIXO
SANTO ANTÔNIO DE GOIÁS,2026-06-21,0.1,0,6,6,1,0.0003182394785302,-16.459177028614274,-49.28880054422419,1.625,0.08212991492735057,BAIXO
JOVIÂNIA,2026-06-21,0.3,0,6,6,1,0.0003374372196945,-17.796625241812514,-49.645908107666806,1.8888888888888888,0.08091335153884734,BAIXO
SANTA ROSA DE GOIÁS,2026-06-21,0.0,4,6,6,1,8.934333387973059e-05,-16.05154736618163,-49.49362956819317,1.6666666666666667,0.07939418929384863,BAIXO
NOVA AURORA,2026-06-21,0.0,5,6,6,1,9.525033116103507e-05,-18.08032677087066,-48.312556451501656,1.5,0.0779054820485008,BAIXO
SÃO JOÃO DA PARAÚNA,2026-06-21,0.8,0,6,6,1,0.0003381755943546,-16.83029448609981,-50.38551384054304,1.8571428571428568,0.07692210661520944,BAIXO
FIRMINÓPOLIS,2026-06-21,0.7,0,6,6,1,0.0003101173572684,-16.632875809432132,-50.31542780810252,2.2,0.07621382956553499,BAIXO
DAMOLÂNDIA,2026-06-21,0.0,5,6,6,1,4.504085426994682e-05,-16.248604825879593,-49.32391944079821,1.4285714285714286,0.07553653255251357,BAIXO
ISRAELÂNDIA,2026-06-21,0.3,0,6,6,1,0.0006217114638572,-16.357079235135966,-50.868874162608,2.0,0.07512088483060783,BAIXO
BRAZABRANTES,2026-06-21,0.1,0,6,6,1,0.0002414485138733,-16.38638492779754,-49.3872036236477,1.1428571428571428,0.0746420719234664,BAIXO
PALMINÓPOLIS,2026-06-21,0.8,0,6,6,1,0.0003160243545497,-16.802402853215252,-50.18205094632173,2.142857142857143,0.07447897039665413,BAIXO
NAZÁRIO,2026-06-21,1.1,0,6,6,1,0.000457792289301,-16.599868890591072,-49.81683600889826,1.3333333333333333,0.07374568103008326,BAIXO
